index,name,group,tvgId,streamUrl,status,savedPath,sourceUrl,imageFormat,width,height,bytes,candidatesTried,reason
493,Sky Sport Arena HD IT,Sport,406918,http://c137c781.rossteleccom.net/iptv/WLSHARFG8FUEKR/19128/index.m3u8,saved,output/channel-logos-moldovenesti-full-v2/logos/0493-sky-sport-arena-hd-it.png,http://iptvx.one/picons/sky-sport-hd3.png,png,200,200,14796,8,
494,Sky Sport Golf HD IT,Sport,406922,http://c137c781.rossteleccom.net/iptv/WLSHARFG8FUEKR/19132/index.m3u8,saved,output/channel-logos-moldovenesti-full-v2/logos/0494-sky-sport-golf-hd-it.png,http://iptvx.one/picons/sky-sport-hd2.png,png,200,200,14628,8,
495,Sky Sport MotoGP HD IT,Sport,406910,http://c137c781.rossteleccom.net/iptv/WLSHARFG8FUEKR/19133/index.m3u8,saved,output/channel-logos-moldovenesti-full-v2/logos/0495-sky-sport-motogp-hd-it.png,http://iptvx.one/picons/sky-sport-hd3.png,png,200,200,14796,8,
496,Fox Sports HD AR,Sport,431624,http://c137c781.rossteleccom.net/iptv/WLSHARFG8FUEKR/19138/index.m3u8,saved,output/channel-logos-moldovenesti-full-v2/logos/0496-fox-sports-hd-ar.png,http://iptvx.one/picons/fox-sports3-ar.png,png,200,200,15077,8,
497,Fox Sports HD MX,Sport,415585,http://c137c781.rossteleccom.net/iptv/WLSHARFG8FUEKR/19139/index.m3u8,saved,output/channel-logos-moldovenesti-full-v2/logos/0497-fox-sports-hd-mx.png,http://iptvx.one/picons/fox-sports3-ar.png,png,200,200,15077,8,
498,Fox Sports 506 HD AU,Sport,,http://c137c781.rossteleccom.net/iptv/WLSHARFG8FUEKR/19143/index.m3u8,saved,output/channel-logos-moldovenesti-full-v2/logos/0498-fox-sports-506-hd-au.png,http://iptvx.one/picons/fox-sports3-ar.png,png,200,200,15077,8,
499,Fox Sports Racing US,Sport,88010,http://c137c781.rossteleccom.net/iptv/WLSHARFG8FUEKR/19144/index.m3u8,saved,output/channel-logos-moldovenesti-full-v2/logos/0499-fox-sports-racing-us.png,http://iptvx.one/picons/fox-sports3-ar.png,png,200,200,15077,8,
500,Fox Sports 501 Cricket HD AU,Sport,,http://c137c781.rossteleccom.net/iptv/WLSHARFG8FUEKR/19146/index.m3u8,saved,output/channel-logos-moldovenesti-full-v2/logos/0500-fox-sports-501-cricket-hd-au.png,http://iptvx.one/picons/fox-sports3-ar.png,png,200,200,15077,8,
501,FanDuel Sports North US,Sport,,http://c137c781.rossteleccom.net/iptv/WLSHARFG8FUEKR/19152/index.m3u8,saved,output/channel-logos-moldovenesti-full-v2/logos/0501-fanduel-sports-north-us.png,http://epg.one/img/9207.png,png,165,165,12675,8,
502,FanDuel Sports Midwest US,Sport,,http://c137c781.rossteleccom.net/iptv/WLSHARFG8FUEKR/19153/index.m3u8,saved,output/channel-logos-moldovenesti-full-v2/logos/0502-fanduel-sports-midwest-us.png,http://epg.one/img/6579.png,png,165,165,12721,8,
503,ESPNews US,Sport,,http://c137c781.rossteleccom.net/iptv/WLSHARFG8FUEKR/19154/index.m3u8,saved,output/channel-logos-moldovenesti-full-v2/logos/0503-espnews-us.png,http://epg.one/img/6580.png,png,165,165,17705,1,
504,ESPN 2 HD US,Sport,,http://c137c781.rossteleccom.net/iptv/WLSHARFG8FUEKR/19155/index.m3u8,saved,output/channel-logos-moldovenesti-full-v2/logos/0504-espn-2-hd-us.png,http://iptvx.one/picons/mtv-2-us.png,png,200,200,15509,8,
505,ESPN HD US,Sport,408636,http://c137c781.rossteleccom.net/iptv/WLSHARFG8FUEKR/19156/index.m3u8,saved,output/channel-logos-moldovenesti-full-v2/logos/0505-espn-hd-us.png,http://epg.pw/media/images/epg/2025/01/27/20250127022013891868_22.png,png,200,200,4565,5,
506,DAZN 1 FHD PT,Sport,,http://c137c781.rossteleccom.net/iptv/WLSHARFG8FUEKR/19158/index.m3u8,saved,output/channel-logos-moldovenesti-full-v2/logos/0506-dazn-1-fhd-pt.png,http://iptvx.one/picons/sporttv1-pt.png,png,200,200,7461,8,
507,Benfica TV FHD PT,Sport,,http://c137c781.rossteleccom.net/iptv/WLSHARFG8FUEKR/19160/index.m3u8,saved,output/channel-logos-moldovenesti-full-v2/logos/0507-benfica-tv-fhd-pt.png,http://iptvx.one/picons/sporttvplus-pt.png,png,200,200,7589,6,
508,V Sport Ultra HD SE,Sport,,http://c137c781.rossteleccom.net/iptv/WLSHARFG8FUEKR/19163/index.m3u8,saved,output/channel-logos-moldovenesti-full-v2/logos/0508-v-sport-ultra-hd-se.png,http://iptvx.one/picons/v-sport-ultrahd.png,png,200,200,16299,8,
509,ESPN 1 HD NL,Sport,6685,http://c137c781.rossteleccom.net/iptv/WLSHARFG8FUEKR/19201/index.m3u8,saved,output/channel-logos-moldovenesti-full-v2/logos/0509-espn-1-hd-nl.png,http://iptvx.one/picons/ziggo-sport1-nl.png,png,200,200,9129,5,
510,ESPN 2 HD NL,Sport,6686,http://c137c781.rossteleccom.net/iptv/WLSHARFG8FUEKR/19202/index.m3u8,saved,output/channel-logos-moldovenesti-full-v2/logos/0510-espn-2-hd-nl.png,http://iptvx.one/picons/ziggo-sport2-nl.png,png,200,200,9023,8,
511,ESPN 3 HD NL,Sport,6687,http://c137c781.rossteleccom.net/iptv/WLSHARFG8FUEKR/19203/index.m3u8,saved,output/channel-logos-moldovenesti-full-v2/logos/0511-espn-3-hd-nl.png,http://iptvx.one/picons/ziggo-sport3-nl.png,png,200,200,8941,6,
512,ESPN 4 HD NL,Sport,6688,http://c137c781.rossteleccom.net/iptv/WLSHARFG8FUEKR/19204/index.m3u8,saved,output/channel-logos-moldovenesti-full-v2/logos/0512-espn-4-hd-nl.png,http://iptvx.one/picons/ziggo-sport4-nl.png,png,200,200,8778,5,
513,MMA-TV.com HD,Sport,,http://c137c781.rossteleccom.net/iptv/WLSHARFG8FUEKR/19243/index.m3u8,saved,output/channel-logos-moldovenesti-full-v2/logos/0513-mma-tv-com-hd.png,http://iptvx.one/picons/m1global.png,png,200,200,7933,4,
514,START World HD,Sport,start-world-hd,http://c137c781.rossteleccom.net/iptv/WLSHARFG8FUEKR/19248/index.m3u8,saved,output/channel-logos-moldovenesti-full-v2/logos/0514-start-world-hd.png,http://iptvx.one/picons/start-world.png,png,200,200,8196,6,
515,BOX Be On Edge Live 1 HD,Sport,,http://c137c781.rossteleccom.net/iptv/WLSHARFG8FUEKR/19422/index.m3u8,saved,output/channel-logos-moldovenesti-full-v2/logos/0515-box-be-on-edge-live-1-hd.png,http://iptvx.one/picons/box-beonedge1live.png,png,200,200,12285,8,
516,BOX Be On Edge Live 2 HD,Sport,,http://c137c781.rossteleccom.net/iptv/WLSHARFG8FUEKR/19423/index.m3u8,saved,output/channel-logos-moldovenesti-full-v2/logos/0516-box-be-on-edge-live-2-hd.png,http://iptvx.one/picons/box-sportcast-live2.png,png,200,200,12322,8,
517,BOX Be On Edge HD,Sport,433622,http://c137c781.rossteleccom.net/iptv/WLSHARFG8FUEKR/19424/index.m3u8,saved,output/channel-logos-moldovenesti-full-v2/logos/0517-box-be-on-edge-hd.png,http://iptvx.one/picons/box-beonedge1live.png,png,200,200,12285,8,
518,StrahTV MMA TIME HD,Sport,,http://c137c781.rossteleccom.net/iptv/WLSHARFG8FUEKR/31710/index.m3u8,saved,output/channel-logos-moldovenesti-full-v2/logos/0518-strahtv-mma-time-hd.png,http://epg.one/img/4787.png,png,165,165,25170,8,
519,Spor Smart HD TR,Sport,518238,http://c137c781.rossteleccom.net/iptv/WLSHARFG8FUEKR/20060/index.m3u8,saved,output/channel-logos-moldovenesti-full-v2/logos/0519-spor-smart-hd-tr.png,http://iptvx.one/picons/spor-smart-tr.png,png,200,200,7203,7,
520,Q Arena HD KZ,Sport,,http://c137c781.rossteleccom.net/iptv/WLSHARFG8FUEKR/20061/index.m3u8,saved,output/channel-logos-moldovenesti-full-v2/logos/0520-q-arena-hd-kz.png,http://iptvx.one/picons/qsport-kz.png,png,200,200,12528,2,
521,Q League HD KZ,Sport,,http://c137c781.rossteleccom.net/iptv/WLSHARFG8FUEKR/20062/index.m3u8,saved,output/channel-logos-moldovenesti-full-v2/logos/0521-q-league-hd-kz.png,http://iptvx.one/picons/q-sport-ext.png,png,200,200,12204,2,
522,Setanta Sports 1 FHD KZ,Sport,62227,http://c137c781.rossteleccom.net/iptv/WLSHARFG8FUEKR/20065/index.m3u8,saved,output/channel-logos-moldovenesti-full-v2/logos/0522-setanta-sports-1-fhd-kz.png,http://iptvx.one/picons/setanta2-ge.png,png,200,200,5989,8,
523,Eleven Sports 1 4K PL,Sport,2902,http://c137c781.rossteleccom.net/iptv/WLSHARFG8FUEKR/20068/index.m3u8,saved,output/channel-logos-moldovenesti-full-v2/logos/0523-eleven-sports-1-4k-pl.png,http://iptvx.one/picons/eleven-sports-1.png,png,200,200,11080,8,
524,CineMan Premium,Sport,7485,http://c137c781.rossteleccom.net/iptv/WLSHARFG8FUEKR/20112/index.m3u8,saved,output/channel-logos-moldovenesti-full-v2/logos/0524-cineman-premium.png,http://iptvx.one/picons/cineman-premium.png,png,200,200,25703,4,
525,Fint Ga 1,Sport,7531,http://c137c781.rossteleccom.net/iptv/WLSHARFG8FUEKR/20091/index.m3u8,saved,output/channel-logos-moldovenesti-full-v2/logos/0525-fint-ga-1.png,http://epg.one/img/7533.png,png,165,165,10327,6,
526,Fint Ga 2,Sport,7532,http://c137c781.rossteleccom.net/iptv/WLSHARFG8FUEKR/20092/index.m3u8,saved,output/channel-logos-moldovenesti-full-v2/logos/0526-fint-ga-2.png,http://epg.one/img/7533.png,png,165,165,10327,6,
527,Fint Ga 3,Sport,7533,http://c137c781.rossteleccom.net/iptv/WLSHARFG8FUEKR/20093/index.m3u8,saved,output/channel-logos-moldovenesti-full-v2/logos/0527-fint-ga-3.png,http://epg.one/img/7533.png,png,165,165,10327,6,
528,Fint Ga 4,Sport,8840,http://c137c781.rossteleccom.net/iptv/WLSHARFG8FUEKR/31682/index.m3u8,saved,output/channel-logos-moldovenesti-full-v2/logos/0528-fint-ga-4.png,http://epg.one/img/7533.png,png,165,165,10327,6,
529,Pimple TV 1,Sport,7534,http://c137c781.rossteleccom.net/iptv/WLSHARFG8FUEKR/20094/index.m3u8,saved,output/channel-logos-moldovenesti-full-v2/logos/0529-pimple-tv-1.png,http://iptvx.one/picons/sporttv1-pt.png,png,200,200,7461,8,
530,Pimple TV 3,Sport,7536,http://c137c781.rossteleccom.net/iptv/WLSHARFG8FUEKR/20096/index.m3u8,saved,output/channel-logos-moldovenesti-full-v2/logos/0530-pimple-tv-3.png,http://iptvx.one/picons/sport3-slo.png,png,200,200,8134,8,
531,Pimple TV 4,Sport,7537,http://c137c781.rossteleccom.net/iptv/WLSHARFG8FUEKR/20097/index.m3u8,saved,output/channel-logos-moldovenesti-full-v2/logos/0531-pimple-tv-4.png,http://iptvx.one/picons/tv4-ternopil.png,png,200,200,13788,8,
532,Pimple TV 2,Sport,7535,http://c137c781.rossteleccom.net/iptv/WLSHARFG8FUEKR/20095/index.m3u8,saved,output/channel-logos-moldovenesti-full-v2/logos/0532-pimple-tv-2.png,http://iptvx.one/picons/mtv-2-us.png,png,200,200,15509,8,
533,Pimple TV 5,Sport,7538,http://c137c781.rossteleccom.net/iptv/WLSHARFG8FUEKR/20098/index.m3u8,saved,output/channel-logos-moldovenesti-full-v2/logos/0533-pimple-tv-5.png,http://iptvx.one/picons/sporttv5-pt.png,png,200,200,7897,8,
534,Pimple TV 6,Sport,8839,http://c137c781.rossteleccom.net/iptv/WLSHARFG8FUEKR/31681/index.m3u8,saved,output/channel-logos-moldovenesti-full-v2/logos/0534-pimple-tv-6.png,http://iptvx.one/picons/sporttv6-pt.png,png,200,200,7825,8,
535,ViP Sport 14,Sport,88001,http://c137c781.rossteleccom.net/iptv/WLSHARFG8FUEKR/31675/index.m3u8,saved,output/channel-logos-moldovenesti-full-v2/logos/0535-vip-sport-14.png,http://epg.one/img/7548.png,png,165,165,13119,8,
536,ViP Sport 15,Sport,88018,http://c137c781.rossteleccom.net/iptv/WLSHARFG8FUEKR/31676/index.m3u8,saved,output/channel-logos-moldovenesti-full-v2/logos/0536-vip-sport-15.png,http://epg.one/img/88018.png,png,165,165,13193,8,
537,ViP Sport 16,Sport,88019,http://c137c781.rossteleccom.net/iptv/WLSHARFG8FUEKR/31677/index.m3u8,saved,output/channel-logos-moldovenesti-full-v2/logos/0537-vip-sport-16.png,http://epg.one/img/88019.png,png,165,165,13462,8,
538,ViP Sport 17,Sport,88020,http://c137c781.rossteleccom.net/iptv/WLSHARFG8FUEKR/31678/index.m3u8,saved,output/channel-logos-moldovenesti-full-v2/logos/0538-vip-sport-17.png,http://epg.one/img/88020.png,png,165,165,13230,8,
539,Betking Live 1,Sport,88021,http://c137c781.rossteleccom.net/iptv/WLSHARFG8FUEKR/31679/index.m3u8,saved,output/channel-logos-moldovenesti-full-v2/logos/0539-betking-live-1.png,http://iptvx.one/picons/box-sportcast-live1.png,png,200,200,12101,8,
540,Betking Live 2,Sport,88022,http://c137c781.rossteleccom.net/iptv/WLSHARFG8FUEKR/31680/index.m3u8,saved,output/channel-logos-moldovenesti-full-v2/logos/0540-betking-live-2.png,http://iptvx.one/picons/box-sportcast-live2.png,png,200,200,12322,8,
541,ViP Sport 1,Sport,,http://c137c781.rossteleccom.net/iptv/WLSHARFG8FUEKR/20099/index.m3u8,saved,output/channel-logos-moldovenesti-full-v2/logos/0541-vip-sport-1.png,http://epg.one/img/7548.png,png,165,165,13119,8,
542,ViP Sport 2,Sport,,http://c137c781.rossteleccom.net/iptv/WLSHARFG8FUEKR/20103/index.m3u8,saved,output/channel-logos-moldovenesti-full-v2/logos/0542-vip-sport-2.png,http://epg.one/img/7548.png,png,165,165,13119,8,
543,ViP Sport 3,Sport,,http://c137c781.rossteleccom.net/iptv/WLSHARFG8FUEKR/20104/index.m3u8,saved,output/channel-logos-moldovenesti-full-v2/logos/0543-vip-sport-3.png,http://epg.one/img/7548.png,png,165,165,13119,8,
544,ViP Sport 4,Sport,,http://c137c781.rossteleccom.net/iptv/WLSHARFG8FUEKR/20105/index.m3u8,saved,output/channel-logos-moldovenesti-full-v2/logos/0544-vip-sport-4.png,http://epg.one/img/7548.png,png,165,165,13119,8,
545,ViP Sport 5,Sport,,http://c137c781.rossteleccom.net/iptv/WLSHARFG8FUEKR/20106/index.m3u8,saved,output/channel-logos-moldovenesti-full-v2/logos/0545-vip-sport-5.png,http://epg.one/img/7548.png,png,165,165,13119,8,
546,ViP Sport 6,Sport,,http://c137c781.rossteleccom.net/iptv/WLSHARFG8FUEKR/20107/index.m3u8,saved,output/channel-logos-moldovenesti-full-v2/logos/0546-vip-sport-6.png,http://epg.one/img/7544.png,png,165,165,13166,8,
547,ViP Sport 7,Sport,,http://c137c781.rossteleccom.net/iptv/WLSHARFG8FUEKR/20108/index.m3u8,saved,output/channel-logos-moldovenesti-full-v2/logos/0547-vip-sport-7.png,http://epg.one/img/7548.png,png,165,165,13119,8,
548,ViP Sport 8,Sport,,http://c137c781.rossteleccom.net/iptv/WLSHARFG8FUEKR/20109/index.m3u8,saved,output/channel-logos-moldovenesti-full-v2/logos/0548-vip-sport-8.png,http://epg.one/img/7546.png,png,165,165,13216,8,
549,ViP Sport 9,Sport,,http://c137c781.rossteleccom.net/iptv/WLSHARFG8FUEKR/20110/index.m3u8,saved,output/channel-logos-moldovenesti-full-v2/logos/0549-vip-sport-9.png,http://epg.one/img/7547.png,png,165,165,13303,8,
550,ViP Sport 10,Sport,,http://c137c781.rossteleccom.net/iptv/WLSHARFG8FUEKR/20100/index.m3u8,saved,output/channel-logos-moldovenesti-full-v2/logos/0550-vip-sport-10.png,http://epg.one/img/7548.png,png,165,165,13119,8,
551,ViP Sport 11,Sport,,http://c137c781.rossteleccom.net/iptv/WLSHARFG8FUEKR/20101/index.m3u8,saved,output/channel-logos-moldovenesti-full-v2/logos/0551-vip-sport-11.png,http://epg.one/img/7548.png,png,165,165,13119,8,
552,ViP Sport 12,Sport,,http://c137c781.rossteleccom.net/iptv/WLSHARFG8FUEKR/20102/index.m3u8,saved,output/channel-logos-moldovenesti-full-v2/logos/0552-vip-sport-12.png,http://epg.one/img/7548.png,png,165,165,13119,8,
553,ViP Sport 13,Sport,8832,http://c137c781.rossteleccom.net/iptv/WLSHARFG8FUEKR/31674/index.m3u8,saved,output/channel-logos-moldovenesti-full-v2/logos/0553-vip-sport-13.png,http://epg.one/img/8832.png,png,165,165,13219,8,
554,Vital Sport Drive,Sport,,http://c137c781.rossteleccom.net/iptv/WLSHARFG8FUEKR/20160/index.m3u8,saved,output/channel-logos-moldovenesti-full-v2/logos/0554-vital-sport-drive.png,http://epg.one/img/88012.png,png,165,165,10604,1,
555,BOX SportCast Live 1 HD,Sport,450995,http://c137c781.rossteleccom.net/iptv/WLSHARFG8FUEKR/20166/index.m3u8,saved,output/channel-logos-moldovenesti-full-v2/logos/0555-box-sportcast-live-1-hd.png,http://iptvx.one/picons/box-sportcast-live3.png,png,200,200,12378,8,
556,BOX SportCast Live 2 HD,Sport,451014,http://c137c781.rossteleccom.net/iptv/WLSHARFG8FUEKR/20167/index.m3u8,saved,output/channel-logos-moldovenesti-full-v2/logos/0556-box-sportcast-live-2-hd.png,http://iptvx.one/picons/box-sportcast-live3.png,png,200,200,12378,8,
557,BOX SportCast Live 3 HD,Sport,451013,http://c137c781.rossteleccom.net/iptv/WLSHARFG8FUEKR/20168/index.m3u8,saved,output/channel-logos-moldovenesti-full-v2/logos/0557-box-sportcast-live-3-hd.png,http://epg.pw/media/images/epg/2025/08/15/20250815023911836630_49.png,png,200,200,12378,8,
558,BOX SportCast Live 4 HD,Sport,451016,http://c137c781.rossteleccom.net/iptv/WLSHARFG8FUEKR/20169/index.m3u8,saved,output/channel-logos-moldovenesti-full-v2/logos/0558-box-sportcast-live-4-hd.png,http://iptvx.one/picons/box-sportcast-live3.png,png,200,200,12378,8,
559,BOX SportCast Live 5 HD,Sport,451015,http://c137c781.rossteleccom.net/iptv/WLSHARFG8FUEKR/20170/index.m3u8,saved,output/channel-logos-moldovenesti-full-v2/logos/0559-box-sportcast-live-5-hd.png,http://iptvx.one/picons/box-sportcast-live3.png,png,200,200,12378,8,
560,BOX SportCast Live 6 HD,Sport,451018,http://c137c781.rossteleccom.net/iptv/WLSHARFG8FUEKR/31648/index.m3u8,saved,output/channel-logos-moldovenesti-full-v2/logos/0560-box-sportcast-live-6-hd.png,http://iptvx.one/picons/box-sportcast-live3.png,png,200,200,12378,8,
561,BOX SportCast Live 7 HD,Sport,451017,http://c137c781.rossteleccom.net/iptv/WLSHARFG8FUEKR/31649/index.m3u8,saved,output/channel-logos-moldovenesti-full-v2/logos/0561-box-sportcast-live-7-hd.png,http://iptvx.one/picons/box-sportcast-live3.png,png,200,200,12378,8,
562,BOX SportCast HD,Sport,454594,http://c137c781.rossteleccom.net/iptv/WLSHARFG8FUEKR/31650/index.m3u8,saved,output/channel-logos-moldovenesti-full-v2/logos/0562-box-sportcast-hd.png,http://iptvx.one/picons/box-sportcast-live3.png,png,200,200,12378,8,
563,Diema Sport 3 HD BG,Sport,11427,http://c137c781.rossteleccom.net/iptv/WLSHARFG8FUEKR/31917/index.m3u8,saved,output/channel-logos-moldovenesti-full-v2/logos/0563-diema-sport-3-hd-bg.png,http://iptvx.one/picons/diema-sport-2.png,png,200,200,25298,8,
564,Sport TV HD AZ,Sport,11429,http://c137c781.rossteleccom.net/iptv/WLSHARFG8FUEKR/31926/index.m3u8,saved,output/channel-logos-moldovenesti-full-v2/logos/0564-sport-tv-hd-az.png,http://iptvx.one/picons/sport3-slo.png,png,200,200,8134,8,
565,Fast Sports,Sport,436515,http://c137c781.rossteleccom.net/iptv/WLSHARFG8FUEKR/30199/index.m3u8,saved,output/channel-logos-moldovenesti-full-v2/logos/0565-fast-sports.png,http://epg.pw/media/images/epg/2025/06/17/20250617020902299072_18.png,png,200,200,6411,8,
566,ТНТ Music HD,Muzica,6806,http://c137c781.rossteleccom.net/iptv/WLSHARFG8FUEKR/19223/index.m3u8,saved,output/channel-logos-moldovenesti-full-v2/logos/0566-тнт-music-hd.png,http://epg.pw/media/images/epg/2024/06/08/20240608030432619419_57.png,png,200,200,57856,6,
567,Retro Music TV CZ,Muzica,88046,http://c137c781.rossteleccom.net/iptv/WLSHARFG8FUEKR/31558/index.m3u8,saved,output/channel-logos-moldovenesti-full-v2/logos/0567-retro-music-tv-cz.png,http://iptvx.one/picons/c-music-tv.png,png,200,200,13041,8,
568,Deluxe Dance HD DE,Muzica,88047,http://c137c781.rossteleccom.net/iptv/WLSHARFG8FUEKR/31560/index.m3u8,saved,output/channel-logos-moldovenesti-full-v2/logos/0568-deluxe-dance-hd-de.png,http://epg.one/img/88047.png,png,165,165,8465,3,
569,VF Michael Jackson,Muzica,9230,http://c137c781.rossteleccom.net/iptv/WLSHARFG8FUEKR/31554/index.m3u8,saved,output/channel-logos-moldovenesti-full-v2/logos/0569-vf-michael-jackson.png,http://epg.one/img/9230.png,png,165,165,10345,3,
570,VB Greatest Hits,Muzica,8805,http://c137c781.rossteleccom.net/iptv/WLSHARFG8FUEKR/31622/index.m3u8,saved,output/channel-logos-moldovenesti-full-v2/logos/0570-vb-greatest-hits.png,http://epg.one/img/8805.png,png,165,165,13273,3,
571,VB Yo! MTV HD,Muzica,8806,http://c137c781.rossteleccom.net/iptv/WLSHARFG8FUEKR/31623/index.m3u8,saved,output/channel-logos-moldovenesti-full-v2/logos/0571-vb-yo-mtv-hd.png,http://iptvx.one/picons/mtv-classic-us.png,png,200,200,21639,8,
572,VeleS Dj Set,Muzica,8807,http://c137c781.rossteleccom.net/iptv/WLSHARFG8FUEKR/31639/index.m3u8,saved,output/channel-logos-moldovenesti-full-v2/logos/0572-veles-dj-set.png,http://iptvx.one/picons/veles-djset.png,png,200,200,20576,4,
573,1HD Music Television HD,Muzica,,http://c137c781.rossteleccom.net/iptv/WLSHARFG8FUEKR/17038/index.m3u8,saved,output/channel-logos-moldovenesti-full-v2/logos/0573-1hd-music-television-hd.png,http://iptvx.one/picons/1hd-music.png,png,200,200,33580,6,
574,BOX Metall HD,Muzica,400133,http://c137c781.rossteleccom.net/iptv/WLSHARFG8FUEKR/31651/index.m3u8,saved,output/channel-logos-moldovenesti-full-v2/logos/0574-box-metall-hd.png,http://epg.pw/media/images/epg/2024/10/31/20241031022054809899_78.png,png,200,200,16133,5,
575,BCU Russia 90s HD,Muzica,8769,http://c137c781.rossteleccom.net/iptv/WLSHARFG8FUEKR/31658/index.m3u8,saved,output/channel-logos-moldovenesti-full-v2/logos/0575-bcu-russia-90s-hd.png,http://iptvx.one/picons/bcu-russia90s.png,png,200,200,27787,4,
576,Europa Plus TV HD,Muzica,evropa-plus-tv-hd,http://c137c781.rossteleccom.net/iptv/WLSHARFG8FUEKR/20029/index.m3u8,saved,output/channel-logos-moldovenesti-full-v2/logos/0576-europa-plus-tv-hd.png,http://iptvx.one/picons/belviasat-plustv.png,png,200,200,35481,8,
577,VF Modern Talking,Muzica,7552,http://c137c781.rossteleccom.net/iptv/WLSHARFG8FUEKR/14004/index.m3u8,saved,output/channel-logos-moldovenesti-full-v2/logos/0577-vf-modern-talking.png,http://epg.one/img/6193.png,png,165,165,31710,4,
578,VF Britney Spears,Muzica,7553,http://c137c781.rossteleccom.net/iptv/WLSHARFG8FUEKR/14005/index.m3u8,saved,output/channel-logos-moldovenesti-full-v2/logos/0578-vf-britney-spears.png,http://epg.one/img/7553.png,png,165,165,25782,3,
579,VF Music,Muzica,5986,http://c137c781.rossteleccom.net/iptv/WLSHARFG8FUEKR/15516/index.m3u8,saved,output/channel-logos-moldovenesti-full-v2/logos/0579-vf-music.png,http://epg.one/img/5986.png,png,165,165,25130,3,
580,VF Rock,Muzica,5987,http://c137c781.rossteleccom.net/iptv/WLSHARFG8FUEKR/15517/index.m3u8,saved,output/channel-logos-moldovenesti-full-v2/logos/0580-vf-rock.png,http://epg.one/img/5987.png,png,165,165,22520,3,
581,VF Metal,Muzica,6168,http://c137c781.rossteleccom.net/iptv/WLSHARFG8FUEKR/17033/index.m3u8,saved,output/channel-logos-moldovenesti-full-v2/logos/0581-vf-metal.png,http://epg.one/img/6168.png,png,165,165,22405,3,
